10 Lamwo DLG 4,803,163,682 106 0 0 0 0 106 4,803,163,682;;;;;;;;;
11;Madi0Okollo DLG;610,500,000;11;0;0;0;0;11;610,500,000
12 Moyo DLG 1,604,500,000 29 0 0 29 1,604,500,000 0 0;;;;;;;;;
13;Obongi DLG;1,998,000,000;36;36;1,998,000,000;0;0;0;0
14 Terego DLG 2,301,831,152 38 0 0 35 2,135,331,152 3 166,500,000;;;;;;;;;
15;Yumbe DLG;3,420,300,000;56;0;0;56;3,420,300,000;0;0
Total 29,784,194,334 668 212 8,713,050,000 149 8,223,780,652 307 12,847,363,682;;;;;;;;;
